method,surface,log_range,parameter,relative_error_pct,abs_relative_error_pct,convergence_failure
"5D L-BFGS-B (central diff)",chinchilla,0.747368,B,43.190318099536206,43.190318099536206,False
"5D L-BFGS-B (central diff)",chinchilla,0.747368,alpha,1.3503438605880702,1.3503438605880702,False
"5D L-BFGS-B (central diff)",chinchilla,0.747368,beta,7.108531031773014,7.108531031773014,False
"5D L-BFGS-B (central diff)",chinchilla,0.836842,E,18.51932416812545,18.51932416812545,False
"5D L-BFGS-B (central diff)",chinchilla,0.836842,A,2360.6211860834146,2360.6211860834146,False
"5D L-BFGS-B (central diff)",chinchilla,0.836842,B,53.49529731321826,53.49529731321826,False
"5D L-BFGS-B (central diff)",chinchilla,0.836842,alpha,61.43139121543939,61.43139121543939,False
"5D L-BFGS-B (central diff)",chinchilla,0.836842,beta,7.685012023090907,7.685012023090907,False
"5D L-BFGS-B (central diff)",chinchilla,0.926316,E,19.645083678009527,19.645083678009527,False
"5D L-BFGS-B (central diff)",chinchilla,0.926316,A,2360.617397676295,2360.617397676295,False
"5D L-BFGS-B (central diff)",chinchilla,0.926316,B,57.866124298039956,57.866124298039956,False
"5D L-BFGS-B (central diff)",chinchilla,0.926316,alpha,61.92637869360883,61.92637869360883,False
"5D L-BFGS-B (central diff)",chinchilla,0.926316,beta,8.436951392824302,8.436951392824302,False
"5D L-BFGS-B (central diff)",chinchilla,1.015789,E,8.77245502669524e-05,8.77245502669524e-05,False
"5D L-BFGS-B (central diff)",chinchilla,1.015789,A,0.00026890345916368057,0.00026890345916368057,False
"5D L-BFGS-B (central diff)",chinchilla,1.015789,B,0.0005843718461129948,0.0005843718461129948,False
"5D L-BFGS-B (central diff)",chinchilla,1.015789,alpha,5.1859359176235005e-05,5.1859359176235005e-05,False
"5D L-BFGS-B (central diff)",chinchilla,1.015789,beta,0.0001185977416868449,0.0001185977416868449,False
"5D L-BFGS-B (central diff)",chinchilla,1.105263,E,0.00011299064767320488,0.00011299064767320488,False
"5D L-BFGS-B (central diff)",chinchilla,1.105263,A,0.00046133484311096303,0.00046133484311096303,False
"5D L-BFGS-B (central diff)",chinchilla,1.105263,B,0.0006879641939598278,0.0006879641939598278,False
"5D L-BFGS-B (central diff)",chinchilla,1.105263,alpha,9.084653792306947e-05,9.084653792306947e-05,False
"5D L-BFGS-B (central diff)",chinchilla,1.105263,beta,0.00013962386950981475,0.00013962386950981475,False
"5D L-BFGS-B (central diff)",chinchilla,1.194737,E,8.729780752324615e-05,8.729780752324615e-05,False
"5D L-BFGS-B (central diff)",chinchilla,1.194737,A,0.0003592228031884919,0.0003592228031884919,False
"5D L-BFGS-B (central diff)",chinchilla,1.194737,B,0.0005686166376991667,0.0005686166376991667,False
"5D L-BFGS-B (central diff)",chinchilla,1.194737,alpha,7.026666372938701e-05,7.026666372938701e-05,False
"5D L-BFGS-B (central diff)",chinchilla,1.194737,beta,0.00011521290984742701,0.00011521290984742701,False
"5D L-BFGS-B (central diff)",chinchilla,1.284211,E,24.400529650784563,24.400529650784563,False
"5D L-BFGS-B (central diff)",chinchilla,1.284211,A,2360.5640286356474,2360.5640286356474,False
"5D L-BFGS-B (central diff)",chinchilla,1.284211,B,52.549956305965985,52.549956305965985,False
"5D L-BFGS-B (central diff)",chinchilla,1.284211,alpha,64.592406981467,64.592406981467,False
"5D L-BFGS-B (central diff)",chinchilla,1.284211,beta,8.80397017673223,8.80397017673223,False
"5D L-BFGS-B (central diff)",chinchilla,1.373684,E,7.429146851941147e-05,7.429146851941147e-05,False
"5D L-BFGS-B (central diff)",chinchilla,1.373684,A,0.0002364654686722701,0.0002364654686722701,False
"5D L-BFGS-B (central diff)",chinchilla,1.373684,B,0.0004121221668491241,0.0004121221668491241,False
"5D L-BFGS-B (central diff)",chinchilla,1.373684,alpha,4.857760943499656e-05,4.857760943499656e-05,False
"5D L-BFGS-B (central diff)",chinchilla,1.373684,beta,8.608701575009623e-05,8.608701575009623e-05,False
"5D L-BFGS-B (central diff)",chinchilla,1.463158,E,27.819888574905555,27.819888574905555,False
"5D L-BFGS-B (central diff)",chinchilla,1.463158,A,2360.684688552653,2360.684688552653,False
"5D L-BFGS-B (central diff)",chinchilla,1.463158,B,52.34440280454156,52.34440280454156,False
"5D L-BFGS-B (central diff)",chinchilla,1.463158,alpha,66.27712369722715,66.27712369722715,False
"5D L-BFGS-B (central diff)",chinchilla,1.463158,beta,9.461331804903683,9.461331804903683,False
"5D L-BFGS-B (central diff)",chinchilla,1.552632,E,6.646405517996264e-05,6.646405517996264e-05,False
"5D L-BFGS-B (central diff)",chinchilla,1.552632,A,0.00020338020492574276,0.00020338020492574276,False
"5D L-BFGS-B (central diff)",chinchilla,1.552632,B,0.0003219066374847257,0.0003219066374847257,False
"5D L-BFGS-B (central diff)",chinchilla,1.552632,alpha,4.310983864004172e-05,4.310983864004172e-05,False
"5D L-BFGS-B (central diff)",chinchilla,1.552632,beta,6.882677919658622e-05,6.882677919658622e-05,False
"5D L-BFGS-B (central diff)",chinchilla,1.642105,E,5.3748567976365885e-05,5.3748567976365885e-05,False
"5D L-BFGS-B (central diff)",chinchilla,1.642105,A,0.0001865346476336967,0.0001865346476336967,False
"5D L-BFGS-B (central diff)",chinchilla,1.642105,B,0.0002424602520356138,0.0002424602520356138,False
"5D L-BFGS-B (central diff)",chinchilla,1.642105,alpha,3.971436904827348e-05,3.971436904827348e-05,False
"5D L-BFGS-B (central diff)",chinchilla,1.642105,beta,5.219043607998915e-05,5.219043607998915e-05,False
"5D L-BFGS-B (central diff)",chinchilla,1.731579,E,5.1638849173028216e-05,5.1638849173028216e-05,False
"5D L-BFGS-B (central diff)",chinchilla,1.731579,A,0.0001502126946363427,0.0001502126946363427,False
"5D L-BFGS-B (central diff)",chinchilla,1.731579,B,0.00020935970682036577,0.00020935970682036577,False
"5D L-BFGS-B (central diff)",chinchilla,1.731579,alpha,3.301903544701148e-05,3.301903544701148e-05,False
"5D L-BFGS-B (central diff)",chinchilla,1.731579,beta,4.602578100389363e-05,4.602578100389363e-05,False
"5D L-BFGS-B (central diff)",chinchilla,1.821053,E,5.4514708946886324e-05,5.4514708946886324e-05,False
"5D L-BFGS-B (central diff)",chinchilla,1.821053,A,0.00013408392221197745,0.00013408392221197745,False
"5D L-BFGS-B (central diff)",chinchilla,1.821053,B,0.00022120750624788252,0.00022120750624788252,False
"5D L-BFGS-B (central diff)",chinchilla,1.821053,alpha,3.0057895665922147e-05,3.0057895665922147e-05,False
"5D L-BFGS-B (central diff)",chinchilla,1.821053,beta,4.910272464424864e-05,4.910272464424864e-05,False
"5D L-BFGS-B (central diff)",chinchilla,1.910526,E,3.846875417817775e-05,3.846875417817775e-05,False
"5D L-BFGS-B (central diff)",chinchilla,1.910526,A,2.6559154245954084e-05,2.6559154245954084e-05,False
"5D L-BFGS-B (central diff)",chinchilla,1.910526,B,0.00017535083748746795,0.00017535083748746795,False
"5D L-BFGS-B (central diff)",chinchilla,1.910526,alpha,7.293114037524241e-06,7.293114037524241e-06,False
"5D L-BFGS-B (central diff)",chinchilla,1.910526,beta,4.027549535942246e-05,4.027549535942246e-05,False
"5D L-BFGS-B (central diff)",chinchilla,2.000000,E,4.920477810866454e-05,4.920477810866454e-05,False
"5D L-BFGS-B (central diff)",chinchilla,2.000000,A,6.648752971455266e-05,6.648752971455266e-05,False
"5D L-BFGS-B (central diff)",chinchilla,2.000000,B,0.00020444753338234276,0.00020444753338234276,False
"5D L-BFGS-B (central diff)",chinchilla,2.000000,alpha,1.658672388980248e-05,1.658672388980248e-05,False
"5D L-BFGS-B (central diff)",chinchilla,2.000000,beta,4.637226267661149e-05,4.637226267661149e-05,False
"5D L-BFGS-B (central diff)",asymmetric,0.300000,E,3.2535832177689095,3.2535832177689095,False
"5D L-BFGS-B (central diff)",asymmetric,0.300000,A,2354.585229270695,2354.585229270695,False
"5D L-BFGS-B (central diff)",asymmetric,0.300000,B,-25.68361891866801,25.68361891866801,False
"5D L-BFGS-B (central diff)",asymmetric,0.300000,alpha,69.75238334544242,69.75238334544242,False
"5D L-BFGS-B (central diff)",asymmetric,0.300000,beta,-9.61211704749597,9.61211704749597,False
"5D L-BFGS-B (central diff)",asymmetric,0.389474,E,,,True
"5D L-BFGS-B (central diff)",asymmetric,0.389474,A,,,True
"5D L-BFGS-B (central diff)",asymmetric,0.389474,B,,,True
"5D L-BFGS-B (central diff)",asymmetric,0.389474,alpha,,,True
"5D L-BFGS-B (central diff)",asymmetric,0.389474,beta,,,True
"5D L-BFGS-B (central diff)",asymmetric,0.478947,E,0.004482520063822643,0.004482520063822643,False
"5D L-BFGS-B (central diff)",asymmetric,0.478947,A,0.00189295880547405,0.00189295880547405,False
"5D L-BFGS-B (central diff)",asymmetric,0.478947,B,0.005722578642571403,0.005722578642571403,False
"5D L-BFGS-B (central diff)",asymmetric,0.478947,alpha,0.00040095870059040197,0.00040095870059040197,False
"5D L-BFGS-B (central diff)",asymmetric,0.478947,beta,0.0016457735955585193,0.0016457735955585193,False
"5D L-BFGS-B (central diff)",asymmetric,0.568421,E,0.002665244874543705,0.002665244874543705,False
"5D L-BFGS-B (central diff)",asymmetric,0.568421,A,0.001020553289107314,0.001020553289107314,False
"5D L-BFGS-B (central diff)",asymmetric,0.568421,B,0.003866051949551298,0.003866051949551298,False
"5D L-BFGS-B (central diff)",asymmetric,0.568421,alpha,0.00019643721796145446,0.00019643721796145446,False
"5D L-BFGS-B (central diff)",asymmetric,0.568421,beta,0.0010953163536558772,0.0010953163536558772,False
"5D L-BFGS-B (central diff)",asymmetric,0.657895,E,0.0036055139285744667,0.0036055139285744667,False
"5D L-BFGS-B (central diff)",asymmetric,0.657895,A,0.001526693140817434,0.001526693140817434,False
"5D L-BFGS-B (central diff)",asymmetric,0.657895,B,0.0043062719278641306,0.0043062719278641306,False
"5D L-BFGS-B (central diff)",asymmetric,0.657895,alpha,0.0003354718609476202,0.0003354718609476202,False
"5D L-BFGS-B (central diff)",asymmetric,0.657895,beta,0.001253607473043537,0.001253607473043537,False
"5D L-BFGS-B (central diff)",asymmetric,0.747368,E,0.0035509317904621075,0.0035509317904621075,False
"5D L-BFGS-B (central diff)",asymmetric,0.747368,A,0.0032693427663996605,0.0032693427663996605,False
"5D L-BFGS-B (central diff)",asymmetric,0.747368,B,0.003515826247622475,0.003515826247622475,False
"5D L-BFGS-B (central diff)",asymmetric,0.747368,alpha,0.000752884180471293,0.000752884180471293,False
"5D L-BFGS-B (central diff)",asymmetric,0.747368,beta,0.0010313746038935075,0.0010313746038935075,False
"5D L-BFGS-B (central diff)",asymmetric,0.836842,E,0.002853967617801694,0.002853967617801694,False
"5D L-BFGS-B (central diff)",asymmetric,0.836842,A,0.0012934706336980035,0.0012934706336980035,False
"5D L-BFGS-B (central diff)",asymmetric,0.836842,B,0.0034203823750116502,0.0034203823750116502,False
"5D L-BFGS-B (central diff)",asymmetric,0.836842,alpha,0.000286863209435113,0.000286863209435113,False
"5D L-BFGS-B (central diff)",asymmetric,0.836842,beta,0.0009957998011303928,0.0009957998011303928,False
"5D L-BFGS-B (central diff)",asymmetric,0.926316,E,,,True
"5D L-BFGS-B (central diff)",asymmetric,0.926316,A,,,True
"5D L-BFGS-B (central diff)",asymmetric,0.926316,B,,,True
"5D L-BFGS-B (central diff)",asymmetric,0.926316,alpha,,,True
"5D L-BFGS-B (central diff)",asymmetric,0.926316,beta,,,True
"5D L-BFGS-B (central diff)",asymmetric,1.015789,E,0.0015603435618916806,0.0015603435618916806,False
"5D L-BFGS-B (central diff)",asymmetric,1.015789,A,-0.0006108984933944847,0.0006108984933944847,False
"5D L-BFGS-B (central diff)",asymmetric,1.015789,B,0.0020244330180390372,0.0020244330180390372,False
"5D L-BFGS-B (central diff)",asymmetric,1.015789,alpha,-0.00015102597072577572,0.00015102597072577572,False
"5D L-BFGS-B (central diff)",asymmetric,1.015789,beta,0.0005953774980912179,0.0005953774980912179,False
"5D L-BFGS-B (central diff)",asymmetric,1.105263,E,0.0019458970830064082,0.0019458970830064082,False
"5D L-BFGS-B (central diff)",asymmetric,1.105263,A,0.0006104004393869997,0.0006104004393869997,False
"5D L-BFGS-B (central diff)",asymmetric,1.105263,B,0.0022692260473630363,0.0022692260473630363,False
"5D L-BFGS-B (central diff)",asymmetric,1.105263,alpha,0.00014206518638901122,0.00014206518638901122,False
"5D L-BFGS-B (central diff)",asymmetric,1.105263,beta,0.0006686848955016872,0.0006686848955016872,False
"5D L-BFGS-B (central diff)",asymmetric,1.194737,E,39.014641011595735,39.014641011595735,False
"5D L-BFGS-B (central diff)",asymmetric,1.194737,A,146.7131921810061,146.7131921810061,False
"5D L-BFGS-B (central diff)",asymmetric,1.194737,B,22.32136175126796,22.32136175126796,False
"5D L-BFGS-B (central diff)",asymmetric,1.194737,alpha,22.284191951363614,22.284191951363614,False
"5D L-BFGS-B (central diff)",asymmetric,1.194737,beta,6.174473053208568,6.174473053208568,False
"5D L-BFGS-B (central diff)",asymmetric,1.284211,E,0.001441748129718715,0.001441748129718715,False
"5D L-BFGS-B (central diff)",asymmetric,1.284211,A,0.00038510129605591703,0.00038510129605591703,False
"5D L-BFGS-B (central diff)",asymmetric,1.284211,B,0.00163610871947992,0.00163610871947992,False
"5D L-BFGS-B (central diff)",asymmetric,1.284211,alpha,9.33270443960391e-05,9.33270443960391e-05,False
"5D L-BFGS-B (central diff)",asymmetric,1.284211,beta,0.0004867901082049275,0.0004867901082049275,False
"5D L-BFGS-B (central diff)",asymmetric,1.373684,E,0.001381286884924268,0.001381286884924268,False
"5D L-BFGS-B (central diff)",asymmetric,1.373684,A,0.0005535564720375531,0.0005535564720375531,False
"5D L-BFGS-B (central diff)",asymmetric,1.373684,B,0.0014230414511687739,0.0014230414511687739,False
"5D L-BFGS-B (central diff)",asymmetric,1.373684,alpha,0.0001426394531641239,0.0001426394531641239,False
"5D L-BFGS-B (central diff)",asymmetric,1.373684,beta,0.00042599641932263417,0.00042599641932263417,False
"5D L-BFGS-B (central diff)",asymmetric,1.463158,E,0.0012324655619406675,0.0012324655619406675,False
"5D L-BFGS-B (central diff)",asymmetric,1.463158,A,0.00023150258004552758,0.00023150258004552758,False
"5D L-BFGS-B (central diff)",asymmetric,1.463158,B,0.0013572141645693339,0.0013572141645693339,False
"5D L-BFGS-B (central diff)",asymmetric,1.463158,alpha,6.0095872483841007e-05,6.0095872483841007e-05,False
"5D L-BFGS-B (central diff)",asymmetric,1.463158,beta,0.00040774233181584845,0.00040774233181584845,False
"5D L-BFGS-B (central diff)",asymmetric,1.552632,E,0.0010567484262794676,0.0010567484262794676,False
"5D L-BFGS-B (central diff)",asymmetric,1.552632,A,0.00013059217221872028,0.00013059217221872028,False
"5D L-BFGS-B (central diff)",asymmetric,1.552632,B,0.0011560914740215028,0.0011560914740215028,False
"5D L-BFGS-B (central diff)",asymmetric,1.552632,alpha,3.496541749088327e-05,3.496541749088327e-05,False
"5D L-BFGS-B (central diff)",asymmetric,1.552632,beta,0.000349883951936584,0.000349883951936584,False
"5D L-BFGS-B (central diff)",asymmetric,1.642105,E,0.0006116347751218152,0.0006116347751218152,False
"5D L-BFGS-B (central diff)",asymmetric,1.642105,A,-2.4838934492784463e-05,2.4838934492784463e-05,False
"5D L-BFGS-B (central diff)",asymmetric,1.642105,B,0.0007542584646774985,0.0007542584646774985,False
"5D L-BFGS-B (central diff)",asymmetric,1.642105,alpha,-7.459389366647032e-06,7.459389366647032e-06,False
"5D L-BFGS-B (central diff)",asymmetric,1.642105,beta,0.00022589941575041334,0.00022589941575041334,False
"5D L-BFGS-B (central diff)",asymmetric,1.731579,E,0.000750177733818182,0.000750177733818182,False
"5D L-BFGS-B (central diff)",asymmetric,1.731579,A,0.0001640052119728084,0.0001640052119728084,False
"5D L-BFGS-B (central diff)",asymmetric,1.731579,B,0.0007447917710428369,0.0007447917710428369,False
"5D L-BFGS-B (central diff)",asymmetric,1.731579,alpha,4.548209498389641e-05,4.548209498389641e-05,False
"5D L-BFGS-B (central diff)",asymmetric,1.731579,beta,0.0002292408062301308,0.0002292408062301308,False
"5D L-BFGS-B (central diff)",asymmetric,1.821053,E,0.0008580591498605827,0.0008580591498605827,False
"5D L-BFGS-B (central diff)",asymmetric,1.821053,A,0.00010601206109986756,0.00010601206109986756,False
"5D L-BFGS-B (central diff)",asymmetric,1.821053,B,0.0008536785418562084,0.0008536785418562084,False
"5D L-BFGS-B (central diff)",asymmetric,1.821053,alpha,3.266965275366783e-05,3.266965275366783e-05,False
"5D L-BFGS-B (central diff)",asymmetric,1.821053,beta,0.00026337953065814373,0.00026337953065814373,False
"5D L-BFGS-B (central diff)",asymmetric,1.910526,E,0.0005590687102087021,0.0005590687102087021,False
"5D L-BFGS-B (central diff)",asymmetric,1.910526,A,1.1584008111447826e-05,1.1584008111447826e-05,False
"5D L-BFGS-B (central diff)",asymmetric,1.910526,B,0.0004938731851739761,0.0004938731851739761,False
"5D L-BFGS-B (central diff)",asymmetric,1.910526,alpha,1.085035498725059e-05,1.085035498725059e-05,False
"5D L-BFGS-B (central diff)",asymmetric,1.910526,beta,0.00015469205989636673,0.00015469205989636673,False
"5D L-BFGS-B (central diff)",asymmetric,2.000000,E,0.0007235612385907512,0.0007235612385907512,False
"5D L-BFGS-B (central diff)",asymmetric,2.000000,A,8.608026067974614e-05,8.608026067974614e-05,False
"5D L-BFGS-B (central diff)",asymmetric,2.000000,B,0.0006676713292429719,0.0006676713292429719,False
"5D L-BFGS-B (central diff)",asymmetric,2.000000,alpha,2.871236542430077e-05,2.871236542430077e-05,False
"5D L-BFGS-B (central diff)",asymmetric,2.000000,beta,0.0002097072941463093,0.0002097072941463093,False
"2D Nelder-Mead (VPNLS)",symmetric,0.300000,E,3.5064784737868218e-09,3.5064784737868218e-09,False
"2D Nelder-Mead (VPNLS)",symmetric,0.300000,A,4.981080792276771e-08,4.981080792276771e-08,False
"2D Nelder-Mead (VPNLS)",symmetric,0.300000,B,-9.302425496571232e-10,9.302425496571232e-10,False
"2D Nelder-Mead (VPNLS)",symmetric,0.300000,alpha,9.611343978763802e-09,9.611343978763802e-09,False
"2D Nelder-Mead (VPNLS)",symmetric,0.300000,beta,-3.9672566307371525e-10,3.9672566307371525e-10,False
"2D Nelder-Mead (VPNLS)",symmetric,0.389474,E,-4.274148425062545e-09,4.274148425062545e-09,False
"2D Nelder-Mead (VPNLS)",symmetric,0.389474,A,-6.2968723568701535e-09,6.2968723568701535e-09,False
"2D Nelder-Mead (VPNLS)",symmetric,0.389474,B,-5.274793579701509e-08,5.274793579701509e-08,False
"2D Nelder-Mead (VPNLS)",symmetric,0.389474,alpha,-9.911426518226194e-10,9.911426518226194e-10,False
"2D Nelder-Mead (VPNLS)",symmetric,0.389474,beta,-1.0165954100033001e-08,1.0165954100033001e-08,False
"2D Nelder-Mead (VPNLS)",symmetric,0.478947,E,2.7029003624365355e-10,2.7029003624365355e-10,False
"2D Nelder-Mead (VPNLS)",symmetric,0.478947,A,-4.779070650329231e-08,4.779070650329231e-08,False
"2D Nelder-Mead (VPNLS)",symmetric,0.478947,B,5.147887804923812e-08,5.147887804923812e-08,False
"2D Nelder-Mead (VPNLS)",symmetric,0.478947,alpha,-9.471491691306989e-09,9.471491691306989e-09,False
