source,dataset,model,condition,experiment,tokens,params,budget,loss,outlier,reason
marin_202603,dclm,llama_2,,marin_202603__dclm__llama_2,258295201792.0,156508160.0,1.8e+20,3.769139289855957,False,none
marin_202603,dclm,llama_2,,marin_202603__dclm__llama_2,9097969664.0,210054272.0,9e+18,3.61305832862854,False,none
marin_202603,dclm,llama_2,,marin_202603__dclm__llama_2,1480491008.0,1934716160.0,1.8e+19,3.530250072479248,False,none
marin_202603,dclm,llama_2,,marin_202603__dclm__llama_2,4304928768.0,156508160.0,3e+18,3.830305814743042,True,too_few_points
marin_202603,dclm,llama_2,,marin_202603__dclm__llama_2,1799094272.0,1613248384.0,1.8e+19,3.5080246925354004,False,none
marin_202603,dclm,llama_2,,marin_202603__dclm__llama_2,1223393280.0,447244032.0,3e+18,3.7627997398376465,True,too_few_points
marin_202603,dclm,llama_2,,marin_202603__dclm__llama_2,4728946688.0,358306688.0,9e+18,3.5296027660369873,False,none
marin_202603,dclm,llama_2,,marin_202603__dclm__llama_2,1861746688.0,2544614912.0,3e+19,3.457181453704834,False,none
marin_202603,dclm,llama_2,,marin_202603__dclm__llama_2,1387692032.0,3383110656.0,3e+19,3.5066263675689697,False,none
marin_202603,dclm,llama_2,,marin_202603__dclm__llama_2,29895950336.0,998036992.0,1.8e+20,3.0546624660491943,False,none
marin_202603,dclm,llama_2,,marin_202603__dclm__llama_2,18617466880.0,2544614912.0,3e+20,2.9606690406799316,False,none
marin_202603,dclm,llama_2,,marin_202603__dclm__llama_2,3453616128.0,8112833792.0,1.8e+20,3.222478151321411,False,none
marin_202603,dclm,llama_2,,marin_202603__dclm__llama_2,7340425216.0,447244032.0,1.8e+19,3.422881841659546,False,none
marin_202603,dclm,llama_2,,marin_202603__dclm__llama_2,2111995904.0,1384584448.0,1.8e+19,3.491088390350342,False,none
marin_202603,dclm,llama_2,,marin_202603__dclm__llama_2,2467495936.0,1934716160.0,3e+19,3.3868439197540283,False,none
marin_202603,dclm,llama_2,,marin_202603__dclm__llama_2,8326217728.0,3383110656.0,1.8e+20,3.102097272872925,False,none
marin_202603,dclm,llama_2,,marin_202603__dclm__llama_2,2225930240.0,272513792.0,3e+18,3.7479562759399414,True,too_few_points
marin_202603,dclm,llama_2,,marin_202603__dclm__llama_2,129147863040.0,156508160.0,9e+19,3.604832172393799,False,none
marin_202603,dclm,llama_2,,marin_202603__dclm__llama_2,3032612864.0,210054272.0,3e+18,3.802187442779541,True,too_few_points
marin_202603,dclm,llama_2,,marin_202603__dclm__llama_2,2639331328.0,5318048256.0,9e+19,3.296894073486328,False,none
marin_202603,dclm,llama_2,,marin_202603__dclm__llama_2,2989555712.0,998036992.0,1.8e+19,3.432901382446289,False,none
marin_202603,dclm,llama_2,,marin_202603__dclm__llama_2,21119893504.0,1384584448.0,1.8e+20,3.0375185012817383,False,none
marin_202603,dclm,llama_2,,marin_202603__dclm__llama_2,4672454656.0,669160448.0,1.8e+19,3.3970251083374023,False,none
marin_202603,dclm,llama_2,,marin_202603__dclm__llama_2,1806336000.0,837007744.0,9e+18,3.583608627319336,False,none
marin_202603,dclm,llama_2,,marin_202603__dclm__llama_2,22259171328.0,272513792.0,3e+19,3.4246714115142822,False,none
marin_202603,dclm,llama_2,,marin_202603__dclm__llama_2,2378563584.0,11788433408.0,1.8e+20,3.2766289710998535,False,none
marin_202603,dclm,llama_2,,marin_202603__dclm__llama_2,1095663616.0,4275080960.0,3e+19,3.551436185836792,False,none
marin_202603,dclm,llama_2,,marin_202603__dclm__llama_2,1117061120.0,2544614912.0,1.8e+19,3.578143835067749,False,none
marin_202603,dclm,llama_2,,marin_202603__dclm__llama_2,430491828224.0,156508160.0,3e+20,3.597215175628662,False,none
marin_202603,dclm,llama_2,,marin_202603__dclm__llama_2,4178444288.0,6701811712.0,1.8e+20,3.1968889236450195,False,none
marin_202603,dclm,llama_2,,marin_202603__dclm__llama_2,3286958080.0,4275080960.0,9e+19,3.267143726348877,False,none
marin_202603,dclm,llama_2,,marin_202603__dclm__llama_2,5585240064.0,2544614912.0,9e+19,3.1771910190582275,False,none
marin_202603,dclm,llama_2,,marin_202603__dclm__llama_2,3519938560.0,1384584448.0,3e+19,3.3613836765289307,False,none
marin_202603,dclm,llama_2,,marin_202603__dclm__llama_2,3670212608.0,447244032.0,9e+18,3.554990291595459,False,none
marin_202603,dclm,llama_2,,marin_202603__dclm__llama_2,12233998336.0,447244032.0,3e+19,3.33266282081604,False,none
marin_202603,dclm,llama_2,,marin_202603__dclm__llama_2,25829572608.0,156508160.0,1.8e+19,3.647237777709961,False,none
marin_202603,dclm,llama_2,,marin_202603__dclm__llama_2,7402553344.0,1934716160.0,9e+19,3.1726317405700684,False,none
marin_202603,dclm,llama_2,,marin_202603__dclm__llama_2,18195939328.0,210054272.0,1.8e+19,3.539292097091675,False,none
marin_202603,dclm,llama_2,,marin_202603__dclm__llama_2,1726808064.0,8112833792.0,9e+19,3.395648956298828,False,none
marin_202603,dclm,llama_2,,marin_202603__dclm__llama_2,13877116928.0,3383110656.0,3e+20,2.99209976196289,False,none
marin_202603,dclm,llama_2,,marin_202603__dclm__llama_2,10956570624.0,4275080960.0,3e+20,3.0020341873168945,False,none
marin_202603,dclm,llama_2,,marin_202603__dclm__llama_2,1250361344.0,1180038272.0,9e+18,3.6152963638305664,False,none
marin_202603,dclm,llama_2,,marin_202603__dclm__llama_2,14947975168.0,998036992.0,9e+19,3.153144359588623,False,none
marin_202603,dclm,llama_2,,marin_202603__dclm__llama_2,10559946752.0,1384584448.0,9e+19,3.129154920578003,False,none
marin_202603,dclm,llama_2,,marin_202603__dclm__llama_2,7787380736.0,669160448.0,3e+19,3.3336148262023926,False,none
marin_202603,dclm,llama_2,,marin_202603__dclm__llama_2,43049287680.0,156508160.0,3e+19,3.6296346187591553,False,none
marin_202603,dclm,llama_2,,marin_202603__dclm__llama_2,24675090432.0,1934716160.0,3e+20,2.9694972038269043,False,none
marin_202603,dclm,llama_2,,marin_202603__dclm__llama_2,1281916928.0,2224985216.0,1.8e+19,3.5532870292663574,False,none
marin_202603,dclm,llama_2,,marin_202603__dclm__llama_2,2904358912.0,550337664.0,9e+18,3.5402326583862305,False,none
marin_202603,dclm,llama_2,,marin_202603__dclm__llama_2,1494777856.0,998036992.0,9e+18,3.5991697311401367,False,none
marin_202603,dclm,llama_2,,marin_202603__dclm__llama_2,13355712512.0,272513792.0,1.8e+19,3.4871625900268555,False,none
marin_202603,dclm,llama_2,,marin_202603__dclm__llama_2,122339459072.0,447244032.0,3e+20,3.127902030944824,False,none
marin_202603,dclm,llama_2,,marin_202603__dclm__llama_2,73404514304.0,447244032.0,1.8e+20,3.1547515392303467,False,none
marin_202603,dclm,llama_2,,marin_202603__dclm__llama_2,77873545216.0,669160448.0,3e+20,3.036836624145508,False,none
marin_202603,dclm,llama_2,,marin_202603__dclm__llama_2,133557125120.0,272513792.0,1.8e+20,3.3502213954925537,False,none
marin_202603,dclm,llama_2,,marin_202603__dclm__llama_2,222593810432.0,272513792.0,3e+20,3.3152072429656982,False,none
marin_202603,dclm,llama_2,,marin_202603__dclm__llama_2,36702257152.0,447244032.0,9e+19,3.2032289505004883,False,none
marin_202603,dclm,llama_2,,marin_202603__dclm__llama_2,46723497984.0,669160448.0,1.8e+20,3.0833261013031006,False,none
marin_202603,dclm,llama_2,,marin_202603__dclm__llama_2,5278662656.0,5318048256.0,1.8e+20,3.12753963470459,False,none
marin_202603,dclm,llama_2,,marin_202603__dclm__llama_2,35199647744.0,1384584448.0,3e+20,2.971360921859741,False,none
marin_202603,dclm,llama_2,,marin_202603__dclm__llama_2,66778562560.0,272513792.0,9e+19,3.3504526615142822,False,none
marin_202603,dclm,llama_2,,marin_202603__dclm__llama_2,49826234368.0,998036992.0,3e+20,2.995382785797119,False,none
marin_202603,dclm,llama_2,,marin_202603__dclm__llama_2,23361748992.0,669160448.0,9e+19,3.152735710144043,False,none
marin_202603,dclm,llama_2,,marin_202603__dclm__llama_2,2336227328.0,669160448.0,9e+18,3.5337438583374023,False,none
marin_202603,dclm,llama_2,,marin_202603__dclm__llama_2,6573916160.0,4275080960.0,1.8e+20,3.1065750122070312,False,none
marin_202603,dclm,llama_2,,marin_202603__dclm__llama_2,3612672000.0,837007744.0,1.8e+19,3.4281036853790283,False,none
marin_202603,dclm,llama_2,,marin_202603__dclm__llama_2,2500722688.0,1180038272.0,1.8e+19,3.4394078254699707,False,none
marin_202603,dclm,llama_2,,marin_202603__dclm__llama_2,8797814784.0,5318048256.0,3e+20,3.012202739715576,False,none
marin_202603,dclm,llama_2,,marin_202603__dclm__llama_2,6964117504.0,6701811712.0,3e+20,3.06853985786438,False,none
marin_202603,dclm,llama_2,,marin_202603__dclm__llama_2,5756026880.0,8112833792.0,3e+20,3.0844876766204834,False,none
marin_202603,dclm,llama_2,,marin_202603__dclm__llama_2,3964207104.0,11788433408.0,3e+20,3.1718955039978027,False,none
marin_202603,dclm,llama_2,,marin_202603__dclm__llama_2,4811128832.0,9714698752.0,3e+20,3.108232021331787,False,none
marin_202603,nemotron,llama_2,,marin_202603__nemotron__llama_2,2582970368.0,156508160.0,1.8e+18,3.908900499343872,True,too_few_points
marin_202603,nemotron,llama_2,,marin_202603__nemotron__llama_2,1819574272.0,210054272.0,1.8e+18,3.8983211517333984,True,too_few_points
marin_202603,nemotron,llama_2,,marin_202603__nemotron__llama_2,1335558144.0,272513792.0,1.8e+18,3.8457248210906982,True,too_few_points
marin_202603,nemotron,llama_2,,marin_202603__nemotron__llama_2,77873545216.0,669160448.0,3e+20,2.9945459365844727,False,none
marin_202603,nemotron,llama_2,,marin_202603__nemotron__llama_2,18617466880.0,2544614912.0,3e+20,2.9134554862976074,False,none
marin_202603,nemotron,llama_2,,marin_202603__nemotron__llama_2,5808717824.0,550337664.0,1.8e+19,3.3720898628234863,False,none
marin_202603,nemotron,llama_2,,marin_202603__nemotron__llama_2,3032612864.0,210054272.0,3e+18,3.7690718173980713,True,too_few_points
marin_202603,nemotron,llama_2,,marin_202603__nemotron__llama_2,9097969664.0,210054272.0,9e+18,3.570723056793213,False,none
marin_202603,nemotron,llama_2,,marin_202603__nemotron__llama_2,2904358912.0,550337664.0,9e+18,3.5092902183532715,False,none
marin_202603,nemotron,llama_2,,marin_202603__nemotron__llama_2,1250361344.0,1180038272.0,9e+18,3.597090721130371,False,none
marin_202603,nemotron,llama_2,,marin_202603__nemotron__llama_2,4728946688.0,358306688.0,9e+18,3.494636058807373,False,none
marin_202603,nemotron,llama_2,,marin_202603__nemotron__llama_2,1576304640.0,358306688.0,3e+18,3.741566658020019,True,too_few_points
marin_202603,nemotron,llama_2,,marin_202603__nemotron__llama_2,1806336000.0,837007744.0,9e+18,3.555502414703369,False,none
marin_202603,nemotron,llama_2,,marin_202603__nemotron__llama_2,1799094272.0,1613248384.0,1.8e+19,3.4738335609436035,False,none
marin_202603,nemotron,llama_2,,marin_202603__nemotron__llama_2,18195939328.0,210054272.0,1.8e+19,3.494234323501587,False,none
marin_202603,nemotron,llama_2,,marin_202603__nemotron__llama_2,9457893376.0,358306688.0,1.8e+19,3.3804128170013428,False,none
marin_202603,nemotron,llama_2,,marin_202603__nemotron__llama_2,3612672000.0,837007744.0,1.8e+19,3.4080870151519775,False,none
marin_202603,nemotron,llama_2,,marin_202603__nemotron__llama_2,1281916928.0,2224985216.0,1.8e+19,3.5256786346435547,False,none
marin_202603,nemotron,llama_2,,marin_202603__nemotron__llama_2,2500722688.0,1180038272.0,1.8e+19,3.414318561553955,False,none
marin_202603,nemotron,llama_2,,marin_202603__nemotron__llama_2,133557125120.0,272513792.0,1.8e+20,3.2680883407592773,False,none
marin_202603,nemotron,llama_2,,marin_202603__nemotron__llama_2,46723497984.0,669160448.0,1.8e+20,3.0432839393615723,False,none
marin_202603,nemotron,llama_2,,marin_202603__nemotron__llama_2,21119893504.0,1384584448.0,1.8e+20,2.985041379928589,False,none
marin_202603,nemotron,llama_2,,marin_202603__nemotron__llama_2,11170480128.0,2544614912.0,1.8e+20,3.0036885738372803,False,none
marin_202603,nemotron,llama_2,,marin_202603__nemotron__llama_2,1443332096.0,9714698752.0,9e+19,3.399345636367798,False,none
marin_202603,nemotron,llama_2,,marin_202603__nemotron__llama_2,66778562560.0,272513792.0,9e+19,3.3087408542633057,False,none
marin_202603,nemotron,llama_2,,marin_202603__nemotron__llama_2,10559946752.0,1384584448.0,9e+19,3.0905275344848633,False,none
marin_202603,nemotron,llama_2,,marin_202603__nemotron__llama_2,13355712512.0,272513792.0,1.8e+19,3.451366901397705,False,none
marin_202603,nemotron,llama_2,,marin_202603__nemotron__llama_2,2225930240.0,272513792.0,3e+18,3.7303671836853023,True,too_few_points
marin_202603,nemotron,llama_2,,marin_202603__nemotron__llama_2,6677856256.0,272513792.0,9e+18,3.5460734367370605,False,none
marin_202603,nemotron,llama_2,,marin_202603__nemotron__llama_2,4672454656.0,669160448.0,1.8e+19,3.3553619384765625,False,none
marin_202603,nemotron,llama_2,,marin_202603__nemotron__llama_2,2336227328.0,669160448.0,9e+18,3.512698173522949,False,none
marin_202603,nemotron,llama_2,,marin_202603__nemotron__llama_2,2111995904.0,1384584448.0,1.8e+19,3.4654932022094727,False,none
marin_202603,nemotron,llama_2,,marin_202603__nemotron__llama_2,1117061120.0,2544614912.0,1.8e+19,3.5421957969665527,False,none
marin_202603,nemotron,llama_2,,marin_202603__nemotron__llama_2,22259171328.0,272513792.0,3e+19,3.387030124664306,False,none
marin_202603,nemotron,llama_2,,marin_202603__nemotron__llama_2,7787380736.0,669160448.0,3e+19,3.288701295852661,False,none
marin_202603,nemotron,llama_2,,marin_202603__nemotron__llama_2,2089222144.0,6701811712.0,9e+19,3.329298734664917,False,none
marin_202603,nemotron,llama_2,,marin_202603__nemotron__llama_2,3519938560.0,1384584448.0,3e+19,3.330592632293701,False,none
marin_202603,nemotron,llama_2,,marin_202603__nemotron__llama_2,222593810432.0,272513792.0,3e+20,3.258798599243164,False,none
marin_202603,nemotron,llama_2,,marin_202603__nemotron__llama_2,35199647744.0,1384584448.0,3e+20,2.91550874710083,False,none
marin_202603,nemotron,llama_2,,marin_202603__nemotron__llama_2,1861746688.0,2544614912.0,3e+19,3.41947078704834,False,none
marin_202603,nemotron,llama_2,,marin_202603__nemotron__llama_2,5585240064.0,2544614912.0,9e+19,3.1403088569641113,False,none
marin_202603,nemotron,llama_2,,marin_202603__nemotron__llama_2,23361748992.0,669160448.0,9e+19,3.1139392852783203,False,none
marin_202603,nemotron,llama_2,,marin_202603__nemotron__llama_2,3286958080.0,4275080960.0,9e+19,3.229796886444092,False,none
marin_202603,nemotron,llama_2,,marin_202603__nemotron__llama_2,1095663616.0,4275080960.0,3e+19,3.516054391860962,False,none
marin_202603,nemotron,llama_2,,marin_202603__nemotron__llama_2,6573916160.0,4275080960.0,1.8e+20,3.066420555114746,False,none
marin_202603,nemotron,llama_2,,marin_202603__nemotron__llama_2,2886664192.0,9714698752.0,1.8e+20,3.199354887008667,False,none
marin_202603,nemotron,llama_2,,marin_202603__nemotron__llama_2,10956570624.0,4275080960.0,3e+20,2.953996419906616,False,none
marin_202603,nemotron,llama_2,,marin_202603__nemotron__llama_2,4178444288.0,6701811712.0,1.8e+20,3.1475815773010254,False,none
marin_202603,nemotron,llama_2,,marin_202603__nemotron__llama_2,4811128832.0,9714698752.0,3e+20,3.066969394683838,False,none
marin_202603,nemotron,llama_2,,marin_202603__nemotron__llama_2,6964117504.0,6701811712.0,3e+20,3.022613286972046,False,none
marin_202603,nemotron,llama_2,,marin_202603__nemotron__llama_2,4304928768.0,156508160.0,3e+18,3.7978157997131343,True,too_few_points
marin_202603,nemotron,llama_2,,marin_202603__nemotron__llama_2,1494777856.0,998036992.0,9e+18,3.5736918449401855,False,none
marin_202603,nemotron,llama_2,,marin_202603__nemotron__llama_2,3670212608.0,447244032.0,9e+18,3.524932384490967,False,none
marin_202603,nemotron,llama_2,,marin_202603__nemotron__llama_2,12914786304.0,156508160.0,9e+18,3.672969341278076,False,none
marin_202603,nemotron,llama_2,,marin_202603__nemotron__llama_2,1223393280.0,447244032.0,3e+18,3.7412514686584473,True,too_few_points
marin_202603,nemotron,llama_2,,marin_202603__nemotron__llama_2,7340425216.0,447244032.0,1.8e+19,3.386306047439575,False,none
marin_202603,nemotron,llama_2,,marin_202603__nemotron__llama_2,1480491008.0,1934716160.0,1.8e+19,3.5063164234161377,False,none
marin_202603,nemotron,llama_2,,marin_202603__nemotron__llama_2,2989555712.0,998036992.0,1.8e+19,3.402127981185913,False,none
marin_202603,nemotron,llama_2,,marin_202603__nemotron__llama_2,25829572608.0,156508160.0,1.8e+19,3.60347580909729,False,none
marin_202603,nemotron,llama_2,,marin_202603__nemotron__llama_2,2639331328.0,5318048256.0,9e+19,3.262725353240967,False,none
marin_202603,nemotron,llama_2,,marin_202603__nemotron__llama_2,8326217728.0,3383110656.0,1.8e+20,3.0507969856262207,False,none
marin_202603,nemotron,llama_2,,marin_202603__nemotron__llama_2,4982571008.0,998036992.0,3e+19,3.2753751277923584,False,none
marin_202603,nemotron,llama_2,,marin_202603__nemotron__llama_2,29895950336.0,998036992.0,1.8e+20,3.0102648735046387,False,none
marin_202603,nemotron,llama_2,,marin_202603__nemotron__llama_2,14947975168.0,998036992.0,9e+19,3.1016879081726074,False,none
marin_202603,nemotron,llama_2,,marin_202603__nemotron__llama_2,1387692032.0,3383110656.0,3e+19,3.4717800617218018,False,none
marin_202603,nemotron,llama_2,,marin_202603__nemotron__llama_2,2378563584.0,11788433408.0,1.8e+20,3.2374825477600098,False,none
marin_202603,nemotron,llama_2,,marin_202603__nemotron__llama_2,3453616128.0,8112833792.0,1.8e+20,3.171010971069336,False,none
marin_202603,nemotron,llama_2,,marin_202603__nemotron__llama_2,4163108864.0,3383110656.0,9e+19,3.2019364833831787,False,none
marin_202603,nemotron,llama_2,,marin_202603__nemotron__llama_2,5278662656.0,5318048256.0,1.8e+20,3.08634614944458,False,none
marin_202603,nemotron,llama_2,,marin_202603__nemotron__llama_2,13877116928.0,3383110656.0,3e+20,2.945040464401245,False,none
marin_202603,nemotron,llama_2,,marin_202603__nemotron__llama_2,49826234368.0,998036992.0,3e+20,2.9456377029418945,False,none
marin_202603,nemotron,llama_2,,marin_202603__nemotron__llama_2,5756026880.0,8112833792.0,3e+20,3.0414788722991943,False,none
marin_202603,nemotron,llama_2,,marin_202603__nemotron__llama_2,8797814784.0,5318048256.0,3e+20,2.967066764831543,False,none
marin_202603,nemotron,llama_2,,marin_202603__nemotron__llama_2,1726808064.0,8112833792.0,9e+19,3.361323833465576,False,none
marin_202603,nemotron,llama_2,,marin_202603__nemotron__llama_2,73404514304.0,447244032.0,1.8e+20,3.109830141067505,False,none
marin_202603,nemotron,llama_2,,marin_202603__nemotron__llama_2,14805106688.0,1934716160.0,1.8e+20,3.002396821975708,False,none
marin_202603,nemotron,llama_2,,marin_202603__nemotron__llama_2,129147863040.0,156508160.0,9e+19,3.5591468811035156,False,none
marin_202603,nemotron,llama_2,,marin_202603__nemotron__llama_2,12233998336.0,447244032.0,3e+19,3.2958803176879883,False,none
marin_202603,nemotron,llama_2,,marin_202603__nemotron__llama_2,2467495936.0,1934716160.0,3e+19,3.362050294876098,False,none
marin_202603,nemotron,llama_2,,marin_202603__nemotron__llama_2,1189281792.0,11788433408.0,9e+19,3.43941068649292,False,none
marin_202603,nemotron,llama_2,,marin_202603__nemotron__llama_2,258295201792.0,156508160.0,1.8e+20,3.5527689456939697,False,none
marin_202603,nemotron,llama_2,,marin_202603__nemotron__llama_2,43049287680.0,156508160.0,3e+19,3.59110951423645,False,none
marin_202603,nemotron,llama_2,,marin_202603__nemotron__llama_2,430491828224.0,156508160.0,3e+20,3.5505361557006836,False,none
marin_202603,nemotron,llama_2,,marin_202603__nemotron__llama_2,7402553344.0,1934716160.0,9e+19,3.1255011558532715,False,none
marin_202603,nemotron,llama_2,,marin_202603__nemotron__llama_2,24675090432.0,1934716160.0,3e+20,2.920769214630127,False,none
marin_202603,nemotron,llama_2,,marin_202603__nemotron__llama_2,36702257152.0,447244032.0,9e+19,3.161707878112793,False,none
marin_202603,nemotron,llama_2,,marin_202603__nemotron__llama_2,3964207104.0,11788433408.0,3e+20,3.1236400604248047,False,none
marin_202603,nemotron,llama_2,,marin_202603__nemotron__llama_2,122339459072.0,447244032.0,3e+20,3.084610939025879,False,none
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,246319834.18510935,57234240.0,8.458757103906451e+16,5.111131825757191,True,too_few_points
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,227191994.97742882,62052928.0,8.458757103906451e+16,5.494873991736231,True,too_few_points
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,123972272.79411909,113718400.0,8.458757103906451e+16,5.822999833151698,True,too_few_points
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,377527957.6637985,57234240.0,1.296451544138381e+17,4.659351247211338,True,too_few_points
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,281286108.4056258,76816896.0,1.296451544138381e+17,4.973271256753567,True,too_few_points
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,230013093.9982178,93940416.0,1.296451544138381e+17,5.404892992621113,True,too_few_points
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,122369373.01264153,176576256.0,1.296451544138381e+17,5.804403255693614,True,too_few_points
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,431089681.48765117,62052928.0,1.605022618013769e+17,4.528919558228506,True,too_few_points
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,348235588.26037633,76816896.0,1.605022618013769e+17,4.889379989351872,True,too_few_points
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,284758979.2118458,93940416.0,1.605022618013769e+17,4.990585064016341,True,too_few_points
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,578627211.6060632,57234240.0,1.9870373219755325e+17,4.299376129495913,True,too_few_points
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,533694215.03514236,62052928.0,1.9870373219755325e+17,4.333299255375778,True,too_few_points
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,431119850.2422203,76816896.0,1.9870373219755325e+17,4.438444565891095,True,too_few_points
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,352535044.12405634,93940416.0,1.9870373219755325e+17,4.893312623234756,True,too_few_points
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,291221901.6411786,113718400.0,1.9870373219755325e+17,4.859095484051203,True,too_few_points
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,716347453.3428777,57234240.0,2.459976124080904e+17,4.192583857125409,True,off_center
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,660719862.6955212,62052928.0,2.459976124080904e+17,4.18217454942285,True,off_center
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,533731564.31646323,76816896.0,2.459976124080904e+17,4.250355883105911,True,off_center
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,436442628.3572671,93940416.0,2.459976124080904e+17,4.439395141599264,True,off_center
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,287929553.40439314,142394560.0,2.459976124080904e+17,4.881797309078972,True,off_center
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,138544670.97962126,295930560.0,2.459976124080904e+17,5.822760738196364,True,off_center
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,886846770.4560567,57234240.0,3.0454800542104115e+17,4.081692599813854,True,too_few_points
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,817979143.6031327,62052928.0,3.0454800542104115e+17,4.0743577845040155,True,too_few_points
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,660766101.5554034,76816896.0,3.0454800542104115e+17,4.099673178316073,True,too_few_points
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,540321227.6972125,93940416.0,3.0454800542104115e+17,4.248288553843175,True,too_few_points
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,287456547.40525734,176576256.0,3.0454800542104115e+17,4.83446436763756,True,too_few_points
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,1097926977.4717503,57234240.0,3.770340967865565e+17,4.004381016893072,True,too_few_post_qc
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,1012668026.4159775,62052928.0,3.770340967865565e+17,3.986164451031388,True,too_few_post_qc
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,818036387.8682724,76816896.0,3.770340967865565e+17,3.97902173781964,True,too_few_post_qc
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,668924184.1455412,93940416.0,3.770340967865565e+17,4.112906863249659,True,off_center
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,552584420.2089789,113718400.0,3.770340967865565e+17,4.147772942670083,True,off_center
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,441302084.3710093,142394560.0,3.770340967865565e+17,4.324622816652403,True,off_center
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,1359246814.6897118,57234240.0,4.66772750467119e+17,3.9309122661550004,True,weak_curvature
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,1253695206.9560118,62052928.0,4.66772750467119e+17,3.903824195457947,True,weak_curvature
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,1012738895.505313,76816896.0,4.66772750467119e+17,3.8962308031609174,True,weak_curvature
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,828136192.3198903,93940416.0,4.66772750467119e+17,3.9832013229569823,True,weak_curvature
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,684106164.0964566,113718400.0,4.66772750467119e+17,4.0178059696279185,True,weak_curvature
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,546337292.7391783,142394560.0,4.66772750467119e+17,4.121851150937836,True,off_center
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,440577120.4662222,176576256.0,4.66772750467119e+17,4.262859680947602,True,off_center
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,262884165.8366966,295930560.0,4.66772750467119e+17,4.975278747242794,True,off_center
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,1682763918.8706114,57234240.0,5.778702839758866e+17,3.8689281704600718,True,weak_curvature
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,1552089757.8915389,62052928.0,5.778702839758866e+17,3.8328663234894167,True,weak_curvature
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,1253782943.741714,76816896.0,5.778702839758866e+17,3.8013648544456276,True,weak_curvature
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,1025242574.9954215,93940416.0,5.778702839758866e+17,3.8933466283509204,True,weak_curvature
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,846931666.2561301,113718400.0,5.778702839758866e+17,3.8997971282232413,True,weak_curvature
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,676372145.0874324,142394560.0,5.778702839758866e+17,3.9678148034816627,True,off_center
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,545439778.6981115,176576256.0,5.778702839758866e+17,4.0733483608931484,True,off_center
misfitting,fineweb_c4,transformer,,misfitting__fineweb_c4__transformer,2083281988.2673175,57234240.0,7.15410367825013e+17,3.8111402376227397,False,none
